,text,label
4583,a normal human pregnancy lasts how many months,5
4584,what kind of sports team is the buffalo sabres,1
4585,what impenetrable system of french fortifications was built along the german frontier before world war ii,1
4586,what are new computer games for windows 95 or 98,1
4587,who domesticated the wild turkey,3
4588,how can i get someone s phone number if i only have their screen name,0
4589,what european race sees the winner of its mountain stage awarded a jersey with large red polka dots,1
4590,what country does ileana cotrubas come from,4
4591,what is the motto of the boy scouts,0
4592,what two european countries are joined by the gran san bernardo pass,4
4593,what movie did steven spielberg direct in 1975,1
4594,what kind of creatures are the canary islands named for,1
4595,what was the name of the us helicopter pilot shot down over north korea,3
4596,what is a male cuckquean,0
4597,what are the factors leading to the high teen pregnancy rate in spartanburg south carolina,0
4598,name the designer of the shoe that spawned millions of plastic imitations known as jellies,3
4599,what does rca stand for,2
4600,why are ice cream sundaes called sundaes,0
4601,what is the singular of dice,1
4602,who is olive oyl s brother,3
4603,what 12hour cold medicine uses the formula 6 6 12 in its ads,1
4604,what was the first video ever made,1
4605,what is the favorite food of dragonflies,1
4606,what king boycotted prince charles s wedding,3
4607,what does nicholas cage do for a living,3
4608,what was the nickname of model leslie hornby,3
4609,where is the taj mahal,4
4610,what is distinctive about a palmiped s feet,0
4611,in 139 the papal court was forced to move from rome to where,4
4612,what is the first day of the week,5
4613,what is goulash,0
4614,what capital is built around monument circle which contains soldiers and sailors monument,4
4615,name the men s cologne that is associated with the sea,1
4616,how does a parachute work,0
4617,what is the first book of the old testament,1
4618,how many of them are in subsaharan africa,5
4619,what is the history of spartacus the roman slave and gladiator,0
4620,what famed wall supports the badaling turret,4
4621,who portrayed fatman in the television show jake and the fatman,3
4622,what is objectoriented design,0
4623,what does melissa mean,0
4624,what is form drag,0
4625,who were john f kennedy s dogs,1
4626,where are good science sites on the internet,4
4627,what woman was time s man of the year for 1952,3
4628,what currents affect the area of the shetland islands and orkney islands in the north sea,0
4629,who wrote the ugly duckling,3
4630,who designed london bridge,3
4631,how many miles are there between tel aviv israel and memphis tennessee,5
4632,how many flavors of ice cream does howard johnson s have,5
4633,what weapon did the crossed slits in english castles accommodate,1
4634,how can i stop or slow down aging,0
4635,where are the busiest amtrak rail stations in the us,4
4636,how many freckles does howdy doody have on his face,5
4637,how does cos cob ct get its name,0
4638,who was considered to be the father of psychology,3
4639,how did super president gain his powers on the animated series,0
4640,how tall was the animated king kong,5
4641,what are values,0
4642,what is the population of japan,5
4643,name an american made motorcycle,1
4644,where was the largest concentration camp in world war ii,4
4645,how much did alaska cost when bought from russia,5
4646,how many events make up the decathlon,5
4647,what causes blue balls,0
4648,what were the first bodies visited by spacecraft,4
4649,who succeeded nikita khrushchev as first secretary of the communist party,3
4650,who was chosen to be the first black chairman of the military joint chiefs of staff,3
4651,name of the lady the great gatsby pines for,3
4652,what does a chef coddle eggs in,1
4653,how many bails are there in a cricket wicket,5
4654,what city was martin luther king jr assassinated in,4
4655,what celebrity couple when going through a divorce divided their toilet paper into two equal piles,3
4656,where is the berninibristol hotel,4
4657,who said what contemptible scoundrel stole the cork from my lunch,3
4658,what is the capital of kosovo,4
4659,what kind of company is 7eleven,3
4660,how many letters appear with the numbers 2 to 9 on a telephone dial,5
4661,what were the first three cities to have a population of more than a million,4
4662,how did the months of the year get there name,0
4663,what scale measures earthquakes,1
4664,what is a glory hole,0
4665,what kind of education would you need to become an athletic trainer for the nfl,1
4666,what are the major companies that are part of dow jones,3
4667,what college did joe namath play football for,3
4668,what was the minimum wage in 1991,5
4669,what country is the biggest producer of tungsten,4
4670,how does it make its colors,0
4671,what would happen to canada if quebec separated,0
4672,when is the jimmy buffett concert coming to the e center in camden nj,5
4673,what is last chance for animals,0
4674,what european country abandoned postage stamps in 1923 because printing them cost more than their face value,4
4675,what is the weather like on the moon,0
4676,who was the 1st us president,3
4677,what is the main language of sao paulo brazil,1
4678,how much did varian associates try to sell its vacuum products division to the boc group for,5
4679,what is the abbreviation of the international olympic committee,2
4680,how many people hike,5
4681,what are boxcars,0
4682,how do i keep cats out of my flower garden for good,0
4683,who played maria in the film west side story,3
4684,what is a common antiaids drug,1
4685,who bestowed great power upon captain britain,3
4686,how can you tell when figs are ripe,0
4687,how do i love thee,0
4688,which type of soda has the greatest amount of caffeine,1
4689,what nationality is a sicilian,4
4690,what is the most common boy s or girl s name,3
4691,who was the accused in the trial of the century which opened janurary 1 1935,3
4692,what color was the hundred billionth crayon made by crayola,1
4693,what soft drink tells us to go hawaiian,1
4694,how does a hydroelectric dam work,0
4695,what is the oldest building in the united states,4
4696,what is the west virginia state animal,1
4697,how many people died on south carolina highways in 1998,5
4698,what are binomial coefficients,0
4699,what was the living room war,0
4700,what are some translations of the phrase thankyou,1
4701,what is president nixon s birthdate,5
4702,what is the great american family cereal,1
4703,what was suzy parker doing to earn 1 000 in the early 1950 s,0
4704,how many people died in the vietnam war,5
4705,what year did montana become a state,5
4706,when was the ussr dissolved,5
4707,why are there letters on the telephone why are there no q or z,0
4708,what japanese city was once called edo,4
4709,who did the seven mules block for,3
4710,what is the world s largest distilling company,3
4711,what is the name of the actress who starred in the movie silence of the lambs,3
4712,where is one s corpus callosum found,4
4713,who did napolean defeat at jena and auerstadt,3
4714,what household products are there for adult acne,1
4715,what british prime minister and us president were seventh cousins onceremoved,3
4716,what is the most expensive car in the world,1
4717,what is an angelus,0
4718,how many objects orbit the earth,5
4719,what was the tragedy that struck the city of dogtown in 1899,1
4720,what is the oldest capital city in the americas,4
4721,what leon uris novel dealt with the russian capture of berlin,1
4722,what is the location of edinburgh scotland,4
4723,how many muscles does the average adult use when going for a walk,5
4724,how long do you have to live in a community to vote,5
4725,what was the name of the titanic s captain,3
4726,name of heroine in scruples,3
4727,how big is the chappellet vineyard,5
4728,jackson pollock was a native of what country,4
4729,what makes sperm,0
4730,how do i know how much money to save for retirement,0
4731,what does the dot on the letter i mean,0
4732,who wrote the godfather,3
4733,what is the origin of the term soda jerk,0
4734,what is the frequency of vhf,5
4735,what sport does chris jogis play,1
4736,what island was the target of the us s operation urgent fury,4
4737,what is a fear of robbers,1
4738,what nevil shute novel is about the doomed survivors of a nuclear war,1
4739,what is the cause of endangered species,0
4740,which of the following tv newsmen was a rhodes scholar,3
4741,what did warlock wear on his forehead in marvel comics,1
4742,what is the softest part of the body,1
4743,what sixfoot temperance advocate wielded her hatchet on saloons,3
4744,how many islands does fiji have,5
4745,what line divided the north and south in the us civil war,1
4746,what is the definition of cecum,0
4747,who invented volleyball,3
4748,what is the most powerful country in the world,4
4749,how do i do this,0
4750,name a ballet company mikhail baryshnikov has danced for,3
4751,who led the normans to victory in the battle of hastings,3
4752,what is the origin of the word teddy bear,0
4753,what percentage of the world s plant and animal species can be found in the amazon forests,5
4754,what is the name of the star of the cooking show galloping gourmet,3
4755,who invented the horoscope,3
4756,what nutrients are for healthy bones and teeth,1
4757,what are fortune 500 companies,0
4758,what is the difference between ninjitsu and kung fu,0
4759,what king was forced to agree to the magna carta,3
4760,how many electoral college votes does colorado have,5
4761,what were babe ruth s christian names,3
4762,how many bottles of wine were prisoners in the bastille allowed per day,5
4763,where do lobsters like to live,4
4764,who was the first elected mayor of washington dc,3
4765,what are the wolverine habits,1
4766,how do you fix squeaky floors,0
4767,when was the big thompson flood,5
4768,what good are mosquitoes,0
4769,how do you get bubblegum out of carpet,0
4770,what is played at wembley stadium london every may,1
4771,who wrote the scifi trilogy foundation foundation and empire and second foundation,3
4772,how many hours of work does it take a typist to complete a 100page screenplay,5
4773,what is alice cooper s real name,3
4774,what is the peloponnesian league,0
4775,what two cities usually mark the extremes of english channel swims,4
4776,how many times does the tide ebb and flow each day,5
4777,who invented television,3
4778,what are tannins,0
4779,how does general mills manufacture cheerios,0
4780,what was jimmy durante s theme song,1
4781,name the person who burst through the screen in the lite beer commercials,3
4782,what delicacy is known indelicately as pickled roe,1
4783,what afterdinner treat was invented in 1916 at the george jung noodle factory in los angeles,1
4784,what us vicepresident killed alexander hamilton in a duel,3
4785,what is the fahrenheit equivalent of zero degrees centigrade,5
4786,how many muscles does an oyster have,5
4787,what card game derived its name from biritch or russian whist,1
4788,who wrote much ado about nothing,3
4789,what is the collective noun for geese,1
4790,what personality traits are capricorns said to have,0
4791,where can i get information concerning child custody files for the state of utah,4
4792,what was john f kennedy s 1960 campaign song,1
4793,what louisiana senator won a seat that had been held by his father and mother,3
4794,what hymn did john steinbeck get his title the grapes of wrath from,1
4795,what invention does the principle of conservation of energy make impossible,1
4796,what is the highestranking suit in bridge,1
4797,who won oscars for her roles in gone with the wind and a streetcar named desire,3
4798,what writer is famous for physically putting himself into the center of his subject matter,3
4799,who is the lead singer of the led zeppelin band,3
4800,in dana s two years before the mast what seafarers lived in an abandoned oven on the beach at san diego,3
4801,who plays the cop in the movie kindergarten cop,3
4802,how many characters makes up a word for typing test purposes,5
4803,what nonmechanical sport achieves the highest speeds,1
4804,what was the 1940 annual salary for a boilermaker,5
4805,who created billy pilgrim a survivor of the dresden firestorm,3
4806,what indoor sport saw the phoenix inferno become the phoenix pride on july 14 1983 when the temperature hit 111 degrees,1
4807,what country saw the origin of the asian flu,4
4808,who is the richest woman in the world,3
4809,where can i take a test that will tell me what i should be when i grow up,4
4810,what caused the death of bob marley,0
4811,what is mrs bridges s job on tv s upstairs downstairs,3
4812,what daily newspaper will help you see clearer across the usa,1
4813,what lake in scotland is said to hold one or more monsters,4
4814,who were the 1974 oscar winners,3
4815,what kind of business is 7eleven,3
4816,what is sinn fein,0
4817,what is the name of the rare neurological disease with symptoms such as involuntary movements tics swearing and incoherent vocalizations grunts shouts etc,1
4818,what do river otters eat,1
4819,who wrote the book huckleberry finn,3
4820,who would you use the heimlich maneuver on,3
4821,what famed library can you reach by dialing 222875,4
4822,what fivetime winner of the kentucky derby lost his first 25 races,1
4823,what did vasco da gama discover,1
4824,what is megan s law,0
4825,where can i get a complete listing of showtimes in my area,4
4826,where is montenegro,4
4827,what is usenet for the internet,0
4828,what are field effect transistors,0
4829,what was the killer whale who died at sea world of a fungal infection named,1
4830,what is witch hazel,0
4831,what is state tree of nebraska,1
4832,where is glasgow,4
4833,why is chicago named chicago,0
4834,what three colors of ink are used to print a us dollar bill,1
4835,what exactly is the purpose of the anteater,0
4836,what is the correct way to use may vs might,1
4837,what north american city boasts the biggest polish population,4
4838,what radio tv and movie character did jackie gleason and william bendix play,3
4839,where is it planned to berth the merchant ship lane victory which merchant marine veterans are converting into a floating museum,4
4840,what does a pedometer measure,1
4841,what is maurizio pellegrin s age,5
4842,how many thousands of students attend the university of massachusetts,5
4843,name the us senate majority leader and the speaker of the house,3
4844,what name did football s new york titans adopt in 1963,3
4845,what female suspect in the game of clue is single,3
4846,who owns cnn,3
4847,about how many americans are still unaccounted for from the vietnam war,5
4848,what is the chemical reactivity of neon,5
4849,what is an autocommentary,0
4850,what is the oldest website on the internet,4
4851,what is deconstructionism,0
4852,what did lenny bruce say that got him arrested,0
4853,what newspaper returned a pulitzer prize for the fraudulent story jimmy s world,1
4854,what is a fear of speaking,1
4855,what was hitler s favorite movie,1
4856,why do airliners crash vs gliding down,0
4857,what are those little blue reflectors in the middle of the road for,0
4858,what member of the little rascals has an onagain offagain sweetheart in darla hood,3
4859,how is saline used in medicine,0
4860,what is the name of the female counterpart to el nino which results in cooling temperatures and very dry weather,1
4861,what incident of 1933 did the german nazis use to justify emergency decrees imprisoning opponents and vesting more power in themselves,1
4862,what country are you visiting if you land at president duvalier airport,4
4863,what attorneygeneral ordered the closing of alcatraz,3
4864,what is the capital of congo,4
4865,what is the text of the fifth amendment,0
4866,what is a country that starts with the letter x,4
4867,what countries earn the most from tourism,4
4868,what is the internet2,0
4869,which city in china has the largest number of foreign financial companies,4
4870,when are the oscars academy awards in 1999,5
4871,who was the prophet of the jewish people,3
4872,what is the most common name,3
4873,who was the oldest us president,3
4874,what common plant has a button cap cup gills and ring,1
4875,when was dubai s first concrete house built,5
4876,what is the milky way,0
4877,what is remembrance day all about,0
4878,what food did marco polo introduce into italy from the court of kubla khan,1
4879,what diamond producer controls about 80 of the world s diamonds,3
4880,who is the prophet of the religion of islam,3
4881,who portrayed maggio in the film from here to eternity,3
4882,where are zebras most likely found,4
4883,what are the odds of giving birth to twins,5
4884,what is the best place to live in the world considering climate civilization,4
4885,what is meant by capital market,0
4886,in my antonia how is mr shimerda out of place on the farm,0
4887,what ship did lloyd m bucher command,1
4888,name a medicine commonly used to combat aids,1
4889,what is the difference between hair and fur,0
4890,what is the difference between love and infatuation,0
4891,name the cartoon genie conjured by the magic ring shared by nancy and chuck,3
4892,what foods contain vitamin b12,1
4893,what is the amount of money owed for illegally having a dog on a beach,5
4894,what are the first and last letters of the greek alphabet,1
4895,what is the web address at which i can find the email address of a member of the us house of representatives,4
4896,how big is the largest diamond,5
4897,what are some ways to help someone with chicken pox,1
4898,how do i find out the exact time of a sunset for a particular day,0
4899,when did the original howdy doody show go off the air,5
4900,how many languages are there in the world,5
4901,who was picasso,3
4902,who were the only two bald us presidents,3
4903,which member of charlie s angels sang vocals for josie and the pussycats,3
4904,what river flows past the temple of karnak,4
4905,what comedian was the perfect fool,3
4906,what are the benefits of a rowing machine,0
4907,where do you find information about the queensland national competition policy,4
4908,what is a coup de poing to a french boxer,0
4909,what is the difference between carelessness and carefreeness,0
4910,what is the islamic counterpart to the red cross,1
4911,why does tuberculosis afflict people,0
4912,who loved flash gordon besides dale,3
4913,what is tyvek,0
4914,what do humans catch zoonose diseases from,1
4915,how did asia get its name,0
4916,what was the name of the us navy gunboat in the film the sand pebbles,1
4917,where can i get information on the original 13 us colonies,4
4918,for what disease is the drug sinemet used as a treatment,1
4919,what are three ways in which wind is created on the earth,1
4920,what gender is not allowed to vote in kuwait,1
4921,how many inches over six feet is tom selleck,5
4922,what is the name of the disease that actress hunter tylo s baby girl has,1
4923,who is the only president buried in washington,3
4924,how much could you rent a volkswagen bug for in 1966,5
4925,whose singing voice was dubbed in for natalie wood in west side story and audrey hepburn in my fair lady,3
4926,what is the mean income of the top 10 top 5 and top 1,5
4927,what north american city sprouts the most parking meters,4
4928,what is the largest and most expensive freeway construction project in the us right now,4
4929,what can i do to get into an ivy league school,0
4930,what film did louise fletcher win the best actress oscar for,1
4931,where did gulliver find a race of tiny people,4
4932,what 1950 film won seven oscars including best picture,1
4933,how much stronger is the new vitreous carbon material invented by the tokyo institute of technology compared with the material made from cellulose,5
4934,how much do tuberculosis combatting drugs cost,5
4935,president bush compared saddam hussein to whom,3
4936,what is the name of pittsburgh s baseball team,3
4937,what shakespeare play opens with the line now is the winter of our discontent,1
4938,what tv comedian worked with white fang black tooth and pookie the lion,3
4939,who created the character james bond,3
4940,what type of exercise burns the most calories,1
4941,what is the only cigarette made with no leftovers,0
4942,where did the japanese imperial forces surrender to end wwii,4
4943,what is mikhail gorbachev s middle initial,2
4944,how many rows of whiskers does a cat have,5
4945,what british general surrendered to the colonial army at saratoga,3
4946,how can people from ireland come to the us work and then return to ireland,0
4947,what product s ads claim that it eliminates odors kills household germs mold and mildew,1
4948,what is the world population as of today,5
4949,what is the history of buffalo chicken wings,0
4950,what is humidity,0
4951,what kind of creatures are black yellow and brown bullheads,1
4952,what city would you be in if you were feeding the pigeons in the piazza san marco,4
4953,what artist s studio was the bateaulavoir in montmartre,3
4954,what is the name of the planet that the ewoks live on,4
4955,how many words are there in the spanish language,5
4956,where is there information on the novel el cid,4
4957,what is the chemical formula for napalm,1
4958,what is yohimbine,0
4959,what is chicago hope,0
4960,how many members of a family could be drafted in the us military during world war ii,5
4961,who wrote the song silent night,3
4962,what company is the largest japanese ship builder,3
4963,what does the blue ribbon stand for,2
4964,what is the average date when most malls begin putting up christmas holiday decorations,5
4965,how many characters are in the chinese alphabet,5
4966,where is burma,4
4967,who wrote the collector,3
4968,which major diamond producer is based in south africa,3
4969,who was samuel johnsons s friend and biographer,3
4970,what kind of women gave sigmund freud erotic dreams,3
4971,what are the cleveland indians also called,1
4972,what commodity s shortage was the largest single factor in keeping north american cars off the roads during world war ii,1
4973,how many hummingbird eggs could fit in one ostrich egg,5
4974,who wrote the bestselling missionary travels and researches in south africa published in 1857,3
4975,who played the father on charles in charge,3
4976,what is the gestation period for human pregnancies,5
4977,where did the name daniel originate,4
4978,what are common methods used to regulate monopolies,1
4979,what category does the color pink denote in the trivial pursuit baby boomer edition,0
4980,how long does the average domesticated ferret live,5
4981,name the islamic counterpart to the red cross,1
4982,what are the historical trials following world war ii called,1
4983,what states do not have state income tax,4
4984,what city has the two steepest streets in the us,4
4985,what is margaret thatcher known for,0
4986,name the country of giants twelve times the size of man in gulliver s travels,4
4987,what is men s par on a 455yard golf hole,5
4988,what four elements make up 90 percent of the human body,1
4989,how many countries are there,5
4990,where does most of the marijuana entering the united states come from,4
4991,stuart hamblen is considered to be the first singing cowboy of which medium,1
4992,what is steve rogers s profession when he is not captain america,3
4993,what is the most common cancer,1
4994,who are the top 10 richest people in the world,3
4995,how do i contact answerscom direct,0
4996,what causes a person to have constantly sweaty hands and feet,0
4997,what happened to answerscom,0
4998,what is the spectrum of a sine wave,0
4999,what ethnic group introduced the idea of potlatch,3
5000,what is a person s socioeconomic position,0
5001,what do you say to a friend who ignores you for other friends,0
5002,how many yards are in 1 mile,5
5003,what actor was the first man to appear on the cover of mccall s,3
5004,what does rem stand for as in the rock group rem,2
5005,what cruise line does kathie lee gifford advertise for,3
5006,what does the name jenna mean,0
5007,why do girls have to wear training bras,0
5008,when was the first successful heart transplant for a human,5
5009,how did edith bunker die,0
5010,what country boasts cawdor castle glamis castle and blair castle,4
5011,define spumante,0
5012,what does ph stand for,2
5013,what country is mount everest in,4
5014,which country is the largest country in latin america,4
5015,name the four horsemen of the apocalypse,3
5016,what are geckos,0
5017,what is the name of a book written by aaron hass,1
5018,what is cosmology,0
5019,how many watts make a kilowatt,5
5020,what tv series features the adventures of a married couple named jonathan and jennifer,1
5021,what female faith healer wrote the inspirational book i believe in miracles,3
5022,who was jinnah,3
5023,what did esquire name ash hole of the year for 1980,1
5024,where did king francis i hang the mona lisa when he owned it,4
5025,what is been the ruin of many a poor boy in new orleans,1
5026,what is habeas corpus,0
5027,how do you use an intranet,0
5028,what famous husbandandwife team did radio ads for blue nun wine,3
5029,how many times has harold stassen announced a drive for the white house,5
5030,what are bottle caps with presidents pictures inside worth,5
5031,where can i find the history of the hungarian language,4
5032,why do usa fax machines not work in uk nnp,0
5033,what cigarette is a whole new world,1
5034,who tramped through florida looking for the fountain of youth,3
5035,in 1990 what day of the week did christmas fall on,5
5036,what is the name of the song that dracula plays on the organ,1
5037,what two animals are specifically mentioned as being in noah s ark,1
5038,what is federal income tax,0
5039,what was the name of the confederate mounted guerrilla group with which jesse james and coleman younger had ridden,3
5040,what disease plagued europe africa and asia,1
5041,what card game can feature dealer s choice,1
5042,how many american soldiers are stationed in south korea,5
5043,what is a fear of failure,1
5044,how many feet more than 2 is the average height of the great wall of china,5
5045,what was the verdict in the 1925 trial of john t scopes,0
5046,what is the best way to travel in japan,1
5047,how long ago did the anglican church part from the vatican,5
5048,how much did lucy van pelt originally charge for psychiatric sessions,5
5049,who followed up his first two underwater thrillers with the girl of the sea of cortez,3
5050,when was the parthenon built,5
5051,what 1895 hg wells novel was written under the title the chronic argonauts,1
5052,what is a common dolphin,0
5053,how is answerscom funded,0
5054,how long does a pig s orgasm last,5
5055,what us state comes last in an alphabetical list,4
5056,how many mountains have been named for presidents in the continental usa,5
5057,what are the unemployment statistics for the years 1965 and 1990,5
5058,what does bud stand for,2
5059,who is the one independent member of congress,3
5060,what is a society ruled by elders,3
5061,what two presidents of the us published books of poetry,3
5062,which of the seven dwarfs comes first alphabetically,3
5063,what professional cricketer s son wrote the war of the worlds in 1898,3
5064,what condiment do the dutch dip their french fries in,1
5065,which comic strip was never turned into a broadway musical,1
5066,in what war was the first submarine used,1
5067,cpr is the abbreviation for what,2
5068,how many inches apart are adjacent pins in tenpin bowling,5
5069,how many miles of corridors are in the pentagon,5
5070,how do you find the area of a circle,0
5071,what us state includes the san juan islands,4
5072,what english playwright penned where the bee sucks so shall i,3
5073,what do the redandwhite stripes on a barbershop pole stand for,0
5074,name the ship beany and cecil sailed,1
5075,how deep is a fathom,5
5076,what was the dead man s hand,0
5077,what was fred astaire s dancing partner s name,3
5078,how do i find a web address for a company,0
5079,what is the highest number of home runs on record for any one game,5
5080,what are some of australia s native flora,1
5081,what heavyweight boxer was known as the wild bull of the pampas,3
5082,how many quarts of whole milk is needed to make one pound of butter,5
5083,what london street claims to be the world center for men s tailoring,4
5084,how old is the universe,5
5085,when does the bible say the seasons started,5
5086,what animal has been called the poor man s cow,1
5087,where did the marriage ceremony come from,0
5088,what bordering country is due north of costa rica,4
5089,what morris west novel deals with russian bishop who becomes pope,1
5090,what nation boarders mozambique,4
5091,what does ekg stand for,2
5092,the olympic games in which year allowed nadia comaneci to become popular,5
5093,what tv talkshow host lends his name to a line of men s clothing,3
5094,what soft drink held a national flavor poll in 1967,1
5095,colin powell is famous for what,0
5096,the jewish alphabet is known as what,1
5097,what is a fear of home surroundings,1
5098,how many people die of tuberculosis yearly,5
5099,what is a specimen of basidiomycetes,0
5100,who invented the electric guitar,3
5101,what is the capital of california,4
5102,what country comes last in an alphabetical list,4
5103,what are faults in the earth s crust,0
5104,what was an asiento,0
5105,what kind of greeting is appropriate to send on yom kippur,0
5106,how hot should the oven be when baking peachy oat muffins,5
5107,what is dextropropoxyphen napsylate,0
5108,what don mclean song laments the day buddy holly died,1
5109,what is srpska krajina,0
5110,how was the kennedy money made,0
5111,what country is the worlds leading supplier of cannabis,4
5112,what was the orca s name that died of a fungal infection at sea world,1
5113,who is the president of pergament,3
5114,what city is the kentucky horse park near,4
5115,what does esapekka salonen look like,0
5116,what cereal goes snap crackle pop,1
5117,how did water appear on the earth,0
5118,where did hillary clinton graduate college,4
5119,what does robert mean,0
5120,how do antilocking brakes work,0
5121,what colors is magenta made of,1
5122,how does the chain of command work inside an us army apache helicopter,0
5123,which medium is hamblen the first singing cowboy in,1
5124,what is the name of jamiroquai new album,1
5125,what is a hormone,0
5126,what american naval officer broke japan s isolationist policy in 1853,3
5127,what is fellatio,0
5128,what characteristics contribute to its intelligence,0
5129,what significant battle was fought in belgium in 1815,1
5130,which police department made the alltime biggest cocaine bust in ventura county,3
5131,who gave us the rolling writer,3
5132,how were the days of the week named,0
5133,who wrote the secret life of walter mitty,3
5134,what 1965 film had jack lemmon portraying a cartoonist,1
5135,what is fiber in food,0
5136,what is the traditional drink at the kentucky derby,1
5137,who is the head of the world bank,3
5138,why do some jets have a vapor trail and others do not,0
5139,what is a fear of childbirth,1
5140,how many people does honda employ in the us,5
5141,what species was winnie the pooh,1
5142,how much calcium should an adult female have daily,5
5143,what is the most popular last name,3
5144,what does an ashenfaced eidologist search out the existence of,1
5145,who moderated the first kennedynixon tv debate,3
5146,who portrayed george m cohan in 1942 s yankee doodle dandy,3
5147,what is the sp 500 used for,0
5148,what does philebuslike mean,0
5149,when was nostradamus born,5
5150,what are the ingredients of cocacola,1
5151,who is the only us president to have won a pulitzer prize,3
5152,what is nuclear proliferation,0
5153,who was maria theresa,3
5154,what is the country of origin for the name thomas,4
5155,why do you say god bless you when people sneeze,0
5156,what is the population of the largest chilean city,5
5157,what country has the highest per capita consumption of cheese,4
5158,what is larry king s occupation,3
5159,who invented the muppets,3
5160,why does a wheel eg a car tire appear to spin in the opposite direction as it slows down,0
5161,what sea is bombay on,4
5162,who are cartoondom s super six,3
5163,what does e pluribus unum on the penny mean,0
5164,what is the difference between tft and dualscan display,0
5165,what fool is not so wise to lose an oath to win a paradise,3
5166,what is the english meaning of caliente,0
5167,where in the americas is it only 47 miles from the atlantic to the pacific,4
5168,what does the word opera mean,0
5169,how tall was the animated frankenstein,5
5170,how do you ask questions,0
5171,what us city is known as the rubber capital of the world,4
5172,what countries have the highest ratio of university students,4
5173,how can you become an fbi agent,0
5174,what is the world s best selling cookie,1
5175,how many miles is it from ny to austria,5
5176,where did the energy for the big bang come from,0
5177,how big is the universe actually,5
5178,what is the difference between the koran and the bible,0
5179,what monarch signed the magna carta,3
5180,what is the us navy hymn,1
5181,how many sides does a heptagon have,5
5182,what grand slam golf tournament was not held between 1940 and 1945,1
5183,what is idealab,0
5184,where are there aborigines,4
5185,what toy can you make sleep,1
5186,what caused the division between the anglicans and the vatican,0
5187,what corporation does madonna advertise for,3
5188,on what river is rome built,4
5189,where on the web is adventours tours from sydney australia,4
5190,where were the 1936 summer olympics held,4
5191,what cathedral was thomas becket murdered in,4
5192,why was curious george curious,0
5193,how did usa become involved in the barbary wars,0
5194,the kentucky horse park is close to which american city,4
5195,what store does martha stewart advertise for,3
5196,what do you know about multicultural and multilingual schools,0
5197,what is the origin of us army sergeant s stripes,0
5198,how old was sir edmund hillary when he climbed mt everest,5
5199,where in a tree does photosynthesis occur,4
5200,what are some science fair projects for 8th graders,1
5201,what strait links the mediterranean sea and the atlantic ocean,4
5202,what airport is on the piccadilly subway line,4
5203,which police department made the largest cocaine seizure ever in ventura county,3
5204,what color is the eightball in pocket billiards,1
5205,what was the first readytoeat breakfast cereal,1
5206,what did benny carter play,1
5207,what seven digits follow the area code in the number for long distance information,5
5208,what city s airport is named logan international,4
5209,what pope inaugurated vatican international radio,3
5210,how many times more than 3,5
5211,how many names are there for eskimo people,5
5212,what king is satirized in the line the king was in the countinghouse counting all his money,3
5213,what shapeshifting menace did rom come to earth to fight,1
5214,what is the nickname of pennsylvania,4
5215,what causes headaches,0
5216,names of books by james a michener set in the following locations,1
5217,when was the first stained glass window made,5
5218,what company s trademark was his master s voice,3
5219,what pope inaugurated vatican international radio,3
5220,what director made one silent and one sound version of the ten commandments,3
5221,when did swimming become commonplace,5
5222,which presidents of the usa were masons,3
5223,who was the tallest us president,3
5224,what is the largest museum in the world,4
5225,how can i enforce new rules to a group of youngsters who have been allowed to do as they please,0
5226,what character in the beverly hillbillies has the given names daisy moses,3
5227,what comedienne calls her sisterinlaw captain bligh and her motherinlaw moby dick,3
5228,how many gallons of paint does it take to paint the golden gate bridge,5
5229,what president also became a supreme court justice,3
5230,when does menstruation begin,5
5231,where did makeup originate,4
5232,what is the only modern language that capitalizes its singular firstperson pronoun,1
5233,what is the claim to fame of agra india,0
5234,what flag flies over wake island,1
5235,how deep is a fathom,5
5236,what kennedy was married to ethel,1
5237,what us state is mammoth cave national park in,4
5238,what is the most famous german word in the english language,1
5239,who was actress june havoc s legendary sister,3
5240,what is widely used to detect birth defects,1
5241,what is the chromosome number of an elephant,5
5242,who killed jfk,3
5243,who was the star witness at the senate watergate hearings,3
5244,what is the order of the arrow in boy scouts,0
5245,in what country is a stuckout tongue a friendly greeting,4
5246,what are the five basic swimming strokes,1
5247,who is the soninlaw of sen everett dirkson who was also a senator in the 70 s,3
5248,where is erykah badu originally from,4
5249,where can i buy a pony on the big island for my daughter,4
5250,how old was george washington when he died,5
5251,what is the recipe or formula for cocacola,1
5252,who made the rotary engine automobile,3
5253,what is the origin of the term blue moon and how often do they occur,0
5254,how many blacks served in the vietnam war,5
5255,what were the last names of gangsters bonnie and clyde,3
5256,what is the address of the famous mexican star thalia,4
5257,what does a man suffering from diphallic terata have,1
5258,who invented panties,3
5259,what is pittsburgh s baseball team called,3
5260,what is pm an abbreviation for as in 5 pm,2
5261,what sport can a freelegged pacer compete in,1
5262,what does cpr stand for,2
5263,what president had never held an elected office until he was elected to the white house,3
5264,what are the diseases that can be cured by black cumin,1
5265,what fruit does the ficus produce,1
5266,who is the richest person in the world,3
5267,what is an aurora,0
5268,how much time does the blinking of an eye take,5
5269,what made the shortlived star hawks strip so unique,0
5270,what is the biggestselling us magazine aimed at a black audience,1
5271,how deep is a fathom,5
5272,what is the primary language of the philippines,1
5273,when did the use of the syringe first appear in medicinal history,5
